Type,YEAR,UniqueID,Fate,COX_TIME,annual_prec_30year,CORE_AREA,Shrub_10M,ARTR_10M,Shrub_H_10M,ARTR_H_10M,VO,AnGrass_10M,PerGrass_10M,ResGrass_10M,FoodF_10M,NFoodF_10M,Bground_10M,Cactus_10M,BioCrust_10M,Rock_10M,Litter_10M,PerGrass_H_10M,ResGrass_H_10M,Shrub_5m,Artr_5m,Shrub_1m,Artr_1m,AnGrass_1M,PerGrass_1M,ResGrass_ 1M,FoodF_1M,NFoodF_1M,BGround_1M,Cactus_1M,BioCrust_1M,Rock_1M,Litter_1M,AnGrass_3M,PerGrass_3M,ResGrass_3M,FoodF_3M,NFoodF_3M,Bground_3M,Cactus_3M,BioCrust_3M,Rock_3M,Litter_3M,Gap_0.5M,Gap_1M,Gap_2M,Gap_3M,
Random,2012,1661,NA,NA,284.7200012,YES,11.25,10.5,21.14285714,21.16666667,30,0,11.21666667,8.1,3.744444444,0.4,35.71666667,0,1.733333333,16.6,14.27222222,17.55555556,13.33333333,20.1,18.6,44.25,40.5,0,16.35,10.74,0.61,0.72,40.65,0,3.01,16.24,20.85,0,4.8,4.8,7.6625,0,29.55,0,0.1375,17.05,6.05,4,3,2,0,
Random,2012,1662,NA,NA,247.9299927,NO,31.45,29.45,20.19047619,20.78947368,17.5,0,17.10555556,7.661111111,0.183333333,2.072222222,26.49444444,0.338888889,0.061111111,0.861111111,37.32777778,21.11111111,13.11111111,23.1,21.7,27.25,23.75,0,19.55,3.05,0.22,3.12,19.55,0.61,0,1.33,43.55,0,14.05,13.425,0.1375,0.7625,35.175,0,0.1375,0.275,29.55,11,9,1,1,
Random,2012,1663,NA,NA,263.269989,YES,22.25,16.85,17.4375,17.88888889,36.25,2.011111111,4.761111111,5.816666667,0.338888889,0,30.99444444,0.338888889,1.077777778,16.87777778,41.55,28.3125,23.25,26,22.3,51.5,51.5,3.62,6.74,6.74,0.61,0,10.25,0,0.72,18.64,58.05,0,2.2875,4.6625,0,0,56.925,0.7625,1.525,14.675,20.925,10,7,4,3,
Random,2012,1664,NA,NA,312.9299927,YES,44.7,44.7,28.52380952,28.52380952,22.5,0.061111111,21.05,11.88333333,5.416666667,1.016666667,18.04444444,0,0,11.92222222,29.38333333,31.22222222,14.44444444,40.2,40.2,44.5,44.5,0.11,9.25,2.05,3.73,0.61,25.85,0,0,13.95,7.35,0,35.8,24.175,7.525,1.525,8.2875,0,0,9.3875,56.925,11,6,3,0,
Random,2012,1665,NA,NA,260.730011,YES,28.7,28.1,18.69565217,19.09090909,25,2.011111111,12.15,10.81666667,3.027777778,3.344444444,23.55,0,0.061111111,19.15,39.82777778,18,13,26.4,26.4,41.25,41.25,3.01,18.64,18.75,1.22,3.01,23.75,0,0,4.34,53.05,0.7625,4.0375,0.9,5.2875,3.7625,23.3,0,0.1375,37.6625,23.3,15,9,3,0,
Random,2012,1666,NA,NA,264.0799866,YES,37.85,37.85,31.73333333,31.73333333,53.75,0.461111111,13.76111111,1.877777778,9.3,2.011111111,34.82777778,0,2.072222222,2.872222222,30.43888889,24.4375,16.5,41.2,41.2,37.25,37.25,0.11,21.65,2.05,16.13,0.61,26.65,0,0,0.33,26.15,0.9,3.9,1.6625,0.7625,3.7625,45.05,0,4.6625,6.05,35.8,10,7,1,1,
Random,2012,1667,NA,NA,267.3999939,YES,34.2,34.2,26.0952381,26.0952381,28.75,0,24.10555556,3.766666667,5.477777778,0.338888889,21.21666667,0,1.672222222,3.866666667,34.55,37.55555556,14.44444444,25.5,25.5,40.5,40.5,0,10.25,4.84,3.23,0.61,28.55,0,3.01,3.73,38.55,0,41.425,2.425,8.2875,0,12.05,0,0,4.0375,29.55,17,9,4,1,
Random,2012,1668,NA,NA,258.6199951,YES,40.95,40.35,15.66666667,15.95652174,41.25,0,15.77222222,8.105555556,7.916666667,0.8,12.42777778,0,0.677777778,9.483333333,60.05,26,25.5,41,39.9,46,46,0,19.25,10.25,13.53,1.22,18.64,0,1.22,0.83,57.55,0,11.425,5.425,0.9,0.275,4.6625,0,0,20.3,63.175,11,4,1,0,
Random,2012,1669,NA,NA,257.8099976,YES,6.3,0,41.66666667,0,22.5,0,14.60555556,16.87777778,2.011111111,8.194444444,34.32222222,0.338888889,4.7,7.088888889,41.43888889,32.22222222,24.375,9.4,0,23.5,0,0,16.65,11.74,3.01,11.74,28.64,0,7.24,6.02,43.55,0,12.05,23.3,0.7625,3.7625,41.425,0.7625,1.525,8.425,38.8,1,1,1,1,
Random,2012,1670,NA,NA,283.1400146,YES,36.4,34.5,26.96153846,27.375,15,0,15.87777778,14.65555556,7.916666667,0.738888889,31.77222222,0.338888889,2.011111111,27.37222222,23.99444444,29.22222222,26.33333333,44,40.2,36.25,34.25,0,12.04,7.24,13.64,0.11,21.15,0.61,0.61,27.53,26.65,0,20.675,23.925,0.7625,1.525,45.05,0,3.7625,27.175,20.675,21,7,1,0,
Random,2012,1671,NA,NA,242.9299927,YES,34.3,34.3,23.62068966,23.62068966,35,2.072222222,8.594444444,5.816666667,7.916666667,2.011111111,29.93333333,0,3.683333333,11.03333333,31.77222222,28.66666667,14.375,36.7,36.7,42.75,42.75,3.12,6.74,4.34,3.12,0.61,40.65,0,3.62,8.73,26.65,0.7625,10.9125,7.6625,13.9125,3.7625,16.5375,0,3.7625,13.9125,38.175,20,11,1,0,
Random,2012,1672,NA,NA,265.019989,YES,51.4,45.95,34.4,35.2173913,32.5,1.672222222,7.766666667,9.988888889,4.911111111,3.405555556,27.04444444,1.672222222,2.072222222,10.49444444,27.82777778,15.88888889,10.88888889,59.8,52.9,56.25,56.25,0,7.35,9.75,7.51,3.12,25.65,0,3.01,9.75,29.05,3.7625,8.2875,10.2875,1.6625,3.7625,28.7875,3.7625,0.9,11.425,26.3,15,7,1,0,
Random,2012,1673,NA,NA,260.5100098,YES,26.2,22.95,29,30.23076923,37.5,1.672222222,15.82222222,13.87222222,1.077777778,10.06666667,21.75555556,0,0.338888889,13.41111111,26.20555556,32.66666667,25.5,25.6,25.6,61.25,61.25,3.01,21.24,18.84,1.22,17.51,15.52,0,0,18.12,23.53,0,9.05,7.6625,0.9,0.7625,29.55,0,0.7625,7.525,29.55,8,4,2,1,
Random,2012,1674,NA,NA,263.269989,YES,21.5,16.2,18.375,20.375,35,0,10.26666667,4.883333333,0.922222222,0.338888889,37.32777778,0,1.733333333,15.60555556,23.99444444,26.33333333,12.55555556,33,26.1,55.25,43.75,0,11.85,3.95,0.94,0,31.65,0,0,6.85,22.15,0,8.2875,6.05,0.9,0.7625,44.425,0,3.9,26.55,26.3,11,6,3,1,
Random,2013,1675,NA,NA,285.7399902,NO,32.65,32.65,56.5,56.5,48.75,7.288888889,27.32222222,19.54444444,1.016666667,6.183333333,31.20555556,0.338888889,2.75,3.027777778,55.93888889,33.66666667,26.33333333,34.8,34.8,57.5,57.5,12.51,18.64,16.54,0.61,7.51,32.53,0,3.73,4.23,50.65,0.7625,38.175,23.3,1.525,4.525,29.55,0.7625,1.525,1.525,62.55,15,8,4,1,
Random,2013,1676,NA,NA,258.6199951,YES,20.95,20.95,20.58333333,20.58333333,30,0.338888889,18.27222222,11.77222222,3.027777778,0,27.65,0,2.011111111,5.416666667,38.21666667,20.22222222,14.625,26.9,26.9,55,55,0.61,19.25,16.85,1.22,0,16.74,0,3.62,9.14,43.05,0,17.05,5.425,5.2875,0,41.2875,0,0,0.7625,32.175,9,8,3,1,
Random,2013,1677,NA,NA,293.5700073,YES,22.5,22.5,27,27,30,0.338888889,8.377777778,4.205555556,5.138888889,0.8,29.04444444,0,0,12.08888889,38.21666667,22.22222222,14.88888889,33.3,33.3,42.5,42.5,0.61,11.74,4.23,6.24,0.72,11.74,0,0,11.13,45.65,0,4.175,4.175,3.7625,0.9,50.675,0,0,13.2875,28.925,11,8,0,0,
Random,2013,1678,NA,NA,246.5299988,YES,24,24,25.625,25.625,25,0,13.27222222,6.772222222,0.061111111,2.011111111,42.32777778,0,0.677777778,27.15555556,22.93888889,17,8.125,39.6,39.6,44.5,44.5,0,17.15,5.45,0.11,0.61,38.55,0,1.22,23.64,22.15,0,8.425,8.425,0,3.7625,47.05,0,0,31.55,23.925,6,6,2,1,
Random,2013,1679,NA,NA,283.6799927,YES,20.3,20.3,33.71428571,33.71428571,21.25,0,19.88333333,7.383333333,6.922222222,1.672222222,13.27222222,0,4.172222222,17.42777778,33.10555556,31,13.44444444,17.7,17.7,35.5,35.5,0,21.65,4.45,11.85,3.01,7.35,0,0,20.13,38.55,0,17.675,11.05,0.7625,0,20.675,0,9.3875,14.05,26.3,12,6,3,2,
Random,2013,1680,NA,NA,294.269989,YES,22.9,22.9,37.90909091,37.90909091,41.25,0.061111111,18.71666667,11.21666667,0.122222222,6.305555556,30.05,0.061111111,4.083333333,10.32777778,31.32777778,37.25,19,27,27,35.75,35.75,0.11,24.05,16.35,0.22,10.63,24.05,0.11,6.13,11.85,28.25,0,12.05,4.8,0,0.9,37.55,0,1.525,8.425,35.175,8,8,4,2,
Random,2013,1681,NA,NA,262.6000061,YES,18.2,18.2,21.55555556,21.55555556,18.75,7.288888889,19.88333333,16.93888889,13.47222222,6.183333333,18.27222222,0,15.42222222,16.98888889,53.16111111,36.66666667,35.22222222,18.7,18.7,37.5,37.5,0.61,26.15,23.75,4.23,8.12,14.75,0,27.15,14.34,50.65,15.6375,12.05,8.425,25.025,3.7625,22.675,0,0.7625,20.3,56.3,6,5,4,3,
Random,2013,1682,NA,NA,303.6199951,YES,36.2,36.2,24.85714286,24.85714286,35,2.072222222,17.93333333,3.488888889,4.633333333,0.338888889,8.605555556,0,0.4,5.755555556,61.77222222,25.14285714,21.625,50.6,50.6,56.25,56.25,3.01,6.74,1.44,8.34,0,9.25,0,0,3.62,55.65,0.9,31.925,6.05,0,0.7625,7.8,0,0.9,8.425,69.425,18,10,0,0,
Random,2013,1683,NA,NA,278.7099915,YES,23.55,19.55,31.54545455,33.28571429,11.25,0.338888889,27.93888889,7.661111111,2.75,1.016666667,16.87777778,0,1.672222222,10.26666667,30.60555556,23.33333333,16,30.6,28.2,34.25,34.25,0.61,31.65,11.85,4.23,0.61,11.74,0,0,17.15,24.05,0,23.3,2.425,0.9,1.525,23.3,0,3.7625,1.6625,38.8,8,6,4,1,
Random,2013,1684,NA,NA,278.7099915,YES,14.45,12.5,16.33333333,16.375,37.5,0,22.82777778,14.55,7.261111111,7.627777778,22.66111111,0,1.016666667,3.027777778,48.16111111,23.125,20.875,21.8,21.8,47,47,0,19.55,9.95,11.74,0.61,12.65,0,1.22,3.62,41.15,0,26.925,20.3,1.6625,16.4,35.175,0,0.7625,2.2875,56.925,7,6,3,2,
Random,2013,1685,NA,NA,303.9400024,YES,40.95,40.95,36.57894737,36.57894737,30,0,9.716666667,4.822222222,2.688888889,2.011111111,29.66111111,0.338888889,0.338888889,8.038888889,29.27222222,26.11111111,10.88888889,41.7,41.7,43.5,43.5,0,12.65,4.95,4.23,0.61,31.65,0.61,0.61,10.74,17.15,0,6.05,4.6625,0.7625,3.7625,27.175,0,0,4.6625,44.425,17,13,2,0,
Random,2013,1686,NA,NA,266.519989,YES,47.25,47.25,16.375,16.375,30,0,22.87222222,9.65,9.311111111,0.061111111,19.71666667,0,4.233333333,12.2,34.66111111,18.22222222,15.11111111,51.8,51.8,77.75,77.75,0,23.14,10.74,10.63,0,25.85,0,7.62,21.74,24.25,0,22.5375,8.2875,7.6625,0.1375,12.05,0,0,0.275,47.675,13,12,5,2,
Random,2013,1687,NA,NA,278.7099915,YES,15.45,1.15,32.57142857,18,17.5,4.511111111,19.65555556,5.155555556,3.15,3.344444444,16.58888889,0,5.844444444,3.988888889,45.93888889,19.5,10,17.3,0.6,23.75,0,0.61,9.75,1.05,1.83,0,25.63,0,0,3.45,58.55,9.3875,32.0375,10.2875,4.8,7.525,5.2875,0,13.15,4.6625,30.175,5,4,3,2,
Random,2013,1688,NA,NA,288.0100098,YES,24.2,24.2,23,23,25,0,12.82777778,12.32222222,3.027777778,2.35,14.65,0,3.405555556,1.477777778,55.93888889,19.88888889,17.25,26.2,26.2,31.75,31.75,0,7.35,9.45,1.22,3.01,11.24,0,3.01,1.94,45.65,0,19.675,15.9125,5.2875,1.525,18.9125,0,3.9,0.9,68.8,10,8,5,2,
Random,2013,1689,NA,NA,265.5400085,YES,25.95,25.95,20.96428571,20.96428571,10,0,14.88333333,5.438888889,5.355555556,0.061111111,22.21666667,0,0.4,2.533333333,37.32777778,29,12.77777778,30.5,30.5,34.25,34.25,0,17.15,5.45,9.03,0.11,28.25,0,0.72,3.73,38.55,0,12.05,5.425,0.7625,0,14.675,0,0,1.0375,35.8,18,9,0,0,
Random,2013,1690,NA,NA,303.9400024,YES,27.75,27.75,24.11428571,24.11428571,36.25,5.844444444,16.16111111,6.094444444,4.022222222,0,14.54444444,0,3.344444444,9.3,33.21666667,17.22222222,8.444444444,28.5,28.5,37.25,37.25,3.01,12.35,9.75,3.01,0,14.14,0,6.02,16.13,34.05,9.3875,20.925,1.525,5.2875,0,15.05,0,0,0.7625,32.175,16,5,2,0,
Random,2013,1691,NA,NA,303.6199951,YES,32.15,32.15,21.31578947,21.31578947,20,0,13.27222222,6.155555556,7.427777778,1.672222222,34.49444444,1.672222222,0.061111111,4.422222222,34.55,18.55555556,10.66666667,38.2,38.2,27,27,0,10.25,9.75,6.74,0,35.85,3.01,0,4.34,43.55,0,17.05,1.6625,8.2875,3.7625,32.8,0,0.1375,4.525,23.3,15,12,2,1,
Random,2013,1692,NA,NA,294.8299866,YES,16.05,16.05,34,34,37.5,1.672222222,12.38333333,7.938888889,1.694444444,1.672222222,28.48888889,0,2.011111111,4.572222222,39.82777778,23.77777778,17.33333333,25,25,44,44,3.01,15.05,3.05,1.83,0,37.64,0,3.62,7.51,31.15,0,9.05,14.05,1.525,3.7625,17.05,0,0,0.9,50.675,6,5,2,0,
Random,2013,1693,NA,NA,262.6000061,YES,18,18,23.6,23.6,15,0,10.26666667,7.044444444,8.316666667,0.677777778,29.87222222,0,11.4,3.15,24.99444444,27.66666667,17,22,22,30.5,30.5,0,12.35,11.35,7.35,0.61,33.14,0,20.52,4.95,23.75,0,7.6625,1.6625,9.525,0.7625,25.7875,0,0,0.9,26.55,10,6,4,1,
Random,2013,1694,NA,NA,257.5400085,NO,10.8,10.8,28.7,28.7,16.25,0,20.27222222,4.883333333,6.644444444,1.477777778,9.1,0,4.172222222,6.488888889,35.99444444,18.11111111,10,19.5,19.5,20,20,0,10.25,7.35,1.22,0.83,12.15,0,7.51,8.45,45.65,0,32.8,1.8,13.425,2.2875,5.2875,0,0,4.0375,23.925,5,4,1,1,
Random,2013,1695,NA,NA,285.7399902,NO,31.85,31.85,19.88,19.88,17.5,0,18.27222222,10.87777778,4.083333333,0.338888889,6.922222222,1.672222222,1.672222222,1.2,68.10555556,27.88888889,22.22222222,31.9,31.9,35.75,35.75,0,18.75,8.34,6.63,0.61,4.23,3.01,0,0.33,72.55,0,17.675,14.05,0.9,0,10.2875,0,3.7625,2.2875,62.55,19,13,2,0,
Random,2013,1696,NA,NA,271.1000061,YES,18.85,18.35,30.19047619,30.85,17.5,5.844444444,15.32777778,10.43888889,3.344444444,0.677777778,21.53888889,0,0.677777778,2.011111111,61.49444444,23.88888889,17,16.9,15.9,20.5,20.5,0,23.75,17.35,6.02,0.61,8.23,0,0.61,0,70.65,13.15,4.8,1.8,0,0.7625,38.175,0,0.7625,4.525,50.05,14,9,2,1,
Random,2013,1697,NA,NA,242.9299927,YES,21.45,21.45,27.6,27.6,32.5,0.338888889,15.71111111,10.32777778,2.688888889,2.011111111,23.21111111,0,3.683333333,8.194444444,39.82777778,24.44444444,13.77777778,26.8,26.8,58.25,58.25,0,21.54,9.75,4.23,3.62,30.65,0,0,7.24,21.65,0.7625,8.425,11.05,0.7625,0,13.9125,0,8.2875,9.3875,62.55,11,7,3,1,
Random,2013,1698,NA,NA,258.6199951,YES,27.2,27.2,22.39130435,22.39130435,25,0,10.26666667,13.03888889,1.2,10.01666667,21.26666667,0,0,17.07777778,37.16111111,17,13.125,30,30,47.25,47.25,0,16.54,23.14,0.72,3.01,24.75,0,0,0.72,40.65,0,2.425,0.4125,1.8,18.775,16.9125,0,0,37.525,32.8,18,10,1,0,
Random,2013,1699,NA,NA,269.3800049,YES,29.4,29.4,26.2,26.2,22.5,9.727777778,15.93888889,5.1,13.19444444,4.172222222,15.71111111,0,4.172222222,4.755555556,43.93888889,22.66666667,13.88888889,34,34,56.5,56.5,17.51,16.65,7.24,3.12,0,18.64,0,7.51,0.83,43.55,0,15.05,2.425,25.7875,9.3875,12.05,0,0,9.6625,44.425,11,9,2,1,
Random,2013,1700,NA,NA,303.9400024,YES,28.95,28.95,22.14285714,22.14285714,40,2.011111111,8.594444444,5.033333333,2.133333333,3.683333333,23.42777778,0,2.411111111,15.69444444,39.05,28.875,14.57142857,36.1,36.1,59.5,59.5,3.62,6.63,0.83,3.73,3.01,19.14,0,0.72,12.73,51.15,0,11.05,10.2875,0.1375,4.525,28.7875,0,4.525,19.4,23.925,11,10,4,2,
Random,2013,1701,NA,NA,306.9400024,YES,21.85,21.85,25.4,25.4,27.5,0.338888889,7.211111111,2.872222222,12.42777778,2.011111111,37.88333333,0,1.672222222,3.866666667,45.38333333,19.22222222,12.33333333,26.5,26.5,37,37,0.61,12.04,3.73,16.13,3.62,27.15,0,3.01,6.13,55.15,0,1.175,1.8,7.8,0,51.3,0,0,1.0375,33.175,13,10,5,1,
Random,2013,1702,NA,NA,269.3800049,YES,8.5,8.5,23.07142857,23.07142857,25,0.4,27.93888889,20.77222222,4.911111111,0.738888889,14.27222222,0,0,4.294444444,26.16111111,26.05555556,17.11111111,14.2,14.2,21,21,0.72,26.65,19.25,1.22,1.33,16.35,0,0,7.62,35.85,0,29.55,22.675,9.525,0,11.675,0,0,0.1375,14.05,9,5,1,0,
Random,2013,1703,NA,NA,309.9200134,YES,17.35,14.2,26.21428571,32.33333333,22.5,1.672222222,7.488888889,3.488888889,4.972222222,0.4,18.04444444,0,0.338888889,2.194444444,45.38333333,24.75,15.85714286,20.5,20.5,47.75,47.75,0,6.85,1.94,0.72,0.11,23.75,0,0.61,3.95,43.55,3.7625,8.2875,5.425,10.2875,0.7625,10.9125,0,0,0,47.675,9,6,4,3,
Random,2013,1704,NA,NA,286.5599976,YES,13.35,13.35,28.125,28.125,32.5,0,9.927777778,4.144444444,5.966666667,0,42.32777778,0,0.338888889,7.05,32.93888889,22.11111111,13.55555556,20.7,20.7,51.75,51.75,0,6.63,3.62,3.12,0,53.05,0,0.61,10.25,26.65,0,14.05,4.8,9.525,0,28.925,0,0,3.05,40.8,5,4,2,1,
Random,2013,1705,NA,NA,262.6000061,YES,18.55,17.25,29.27272727,31.66666667,37.5,8.466666667,6.983333333,2.533333333,8.533333333,5.844444444,25.98888889,0,1.672222222,1.672222222,41.55,20,14,33.6,33.6,64.75,64.75,15.02,8.73,3.12,4.23,3.01,29.05,0,3.01,3.01,36.15,0.275,4.8,1.8,13.9125,9.3875,22.1625,0,0,0,48.3,6,5,3,1,
Random,2013,1706,NA,NA,254.1499939,YES,31.05,29.4,52.76923077,53.66666667,67.5,1.672222222,10.54444444,12.21111111,5.694444444,2.072222222,23.38333333,0,0.677777778,5.311111111,48.93888889,22.77777778,20.55555556,39.4,39.4,59.75,59.75,0,12.35,15.85,6.63,0.11,9.45,0,0.61,7.73,62.55,3.7625,8.2875,7.6625,4.525,4.525,40.8,0,0.7625,2.2875,31.925,10,8,5,1,
Random,2013,1707,NA,NA,283.1400146,YES,38.35,38.35,32.18518519,32.18518519,40,0.338888889,26.26666667,7.766666667,3.027777778,4.205555556,35.71666667,0,7.261111111,6.922222222,47.10555556,46.71428571,34.42857143,51.6,51.6,60.25,60.25,0,26.65,9.75,4.23,3.73,30.65,0,8.84,11.13,46.15,0.7625,25.7875,5.2875,1.525,4.8,42.05,0,5.2875,1.6625,48.3,21,12,1,0,
Random,2013,1708,NA,NA,307.5599976,YES,43.35,38.6,42.11111111,43.125,28.75,0,18.66111111,6.433333333,4.361111111,0,13.82222222,0,14.52777778,9.361111111,42.60555556,42.88888889,23.44444444,41.1,32.1,56.25,49.75,0,24.25,7.24,6.63,0,13.64,0,23.03,4.23,48.05,0,11.675,5.425,1.525,0,14.05,0,3.9,15.775,35.8,19,8,3,0,
Random,2013,1709,NA,NA,293.5700073,YES,24.95,24.95,22.90909091,22.90909091,27.5,0,7.15,4.422222222,2.011111111,4.511111111,55.6,0,0.677777778,7.977777778,38.66111111,17.66666667,13.11111111,29,29,45.75,45.75,0,12.04,4.34,3.01,8.12,47.55,0,0.61,10.74,38.55,0,1.0375,4.525,0.7625,0,65.6625,0,0.7625,4.525,38.8,15,11,3,0,
Random,2013,1710,NA,NA,258.7200012,YES,9.85,9.85,30,30,31.25,0,8.933333333,2.655555556,9.361111111,0.4,27.05,0,4.233333333,11.37222222,29.675,14.625,9.5,14.4,14.4,36,36,0,11.74,3.84,8.12,0.61,36.65,0,7.51,4.84,27.175,0,5.425,1.175,10.9125,0.1375,15.05,0,0.1375,19.5375,32.175,4,2,2,2,
Random,2013,1711,NA,NA,301.6199951,YES,25.9,25.9,28.35714286,28.35714286,27.5,1.672222222,9.927777778,1.477777778,3.805555556,2.411111111,19.93333333,0,0.738888889,13.81111111,37.60555556,48.28571429,19,31.7,31.7,51.25,51.25,3.01,4.34,1.33,3.62,1.22,26.24,0,0.72,21.24,31.65,0,16.9125,1.6625,4.0375,3.9,12.05,0,0.7625,4.525,45.05,11,9,2,1,
Random,2013,1712,NA,NA,260.730011,YES,23.75,23.75,35.85714286,35.85714286,13.75,7.288888889,17.93333333,4.266666667,6.922222222,0.338888889,26.05,0,1.016666667,8.533333333,31.60555556,34.44444444,19.33333333,27.3,27.3,44.25,44.25,12.51,21.65,6.85,4.23,0.61,21.15,0,1.83,4.23,36.15,0.7625,13.2875,1.0375,10.2875,0,32.175,0,0,13.9125,25.925,11,8,2,1,
Random,2013,1713,NA,NA,278.769989,YES,31.85,11.8,18.53333333,20,25,0.061111111,4.761111111,3.088888889,2.133333333,2.133333333,36.49444444,0,0.338888889,6.922222222,29.93333333,14.66666667,12.44444444,25.1,6.3,49.75,12.75,0,6.63,4.23,3.62,0.22,35.15,0,0,3.73,40.04,0.1375,2.425,1.6625,0.275,4.525,38.175,0,0.7625,10.9125,17.3,13,8,2,1,
Random,2013,1714,NA,NA,309.9200134,YES,29.6,29.6,24.46666667,24.46666667,22.5,0,7.15,4.822222222,0.122222222,4.022222222,21.93888889,0,0.061111111,12.15,36.27222222,11.72222222,9.555555556,41.2,41.2,53.75,53.75,0,6.13,6.74,0.22,4.23,30.65,0,0,6.13,43.75,0,8.425,2.425,0,3.7625,11.05,0,0.1375,19.675,26.925,13,13,4,1,
Random,2013,1715,NA,NA,309.9200134,YES,13.35,13.35,16.71428571,16.71428571,23.33,4.294444444,9.188888889,6.244444444,6.305555556,0.677777778,38.49444444,0,4.172222222,9.927777778,35.37777778,8.277777778,11.22222222,15.9,15.9,34.5,34.5,7.62,6.02,8.12,11.24,0.61,31.15,0,7.51,7.24,31.15,0.1375,13.15,3.9,0.1375,0.7625,47.675,0,0,13.2875,40.6625,5,5,5,4,
Random,2013,1716,NA,NA,294.269989,YES,27.75,27.75,40.90909091,40.90909091,37.5,0,10.60555556,7.661111111,0.8,1.355555556,28.71666667,0,0.677777778,0.983333333,46.43888889,19.44444444,10.77777778,28,28,27.5,27.5,0,12.35,8.95,0.83,1.22,30.65,0,1.22,0.83,43.05,0,8.425,6.05,0.7625,1.525,26.3,0,0,1.175,50.675,9,9,5,0,
Random,2013,1717,NA,NA,301.5400085,YES,21.2,20.15,21.35294118,22.93333333,23.75,0.061111111,9.866666667,6.983333333,14.42222222,2.472222222,10.60555556,0,0.122222222,6.644444444,37.43888889,7,10.77777778,23.3,22.4,40.5,40.5,0,17.15,8.95,25.85,0.83,14.75,0,0.11,3.12,21.85,0.1375,0.7625,4.525,0.1375,4.525,5.425,0,0.1375,11.05,56.925,13,11,2,0,
Random,2013,1718,NA,NA,305.8200073,YES,10.9,10.9,19.28571429,19.28571429,30,0.338888889,18.71666667,11.15555556,5.694444444,1.733333333,16.82777778,0,3.683333333,9.3,46.43888889,34.38888889,16.55555556,16.8,16.8,10,10,0,19.55,8.95,7.24,0,21.15,0,0.61,13.12,38.55,0.7625,17.675,13.9125,3.7625,3.9,11.425,0,7.525,4.525,56.3,5,4,1,1,
Random,2013,1719,NA,NA,293.5700073,YES,28.9,28.9,19.57894737,19.57894737,22.5,0.4,3.683333333,0.738888889,2.133333333,0.061111111,17.98333333,0,0.4,5.6,53.16111111,6.444444444,4.666666667,28.8,28.8,46.75,46.75,0.72,6.02,0.72,3.73,0,9.34,0,0,6.85,53.05,0,0.7625,0.7625,0.1375,0.1375,28.7875,0,0.9,4.0375,53.3,17,9,2,0,
Random,2013,1720,NA,NA,247.3500061,YES,25.25,23.95,23.28571429,23.6,28.75,8.622222222,16.93888889,6.983333333,4.972222222,2.688888889,34.55,0,6.522222222,5.372222222,38.77222222,31.33333333,17.11111111,32.7,30.1,44.25,44.25,3.01,19.25,11.35,8.23,1.83,48.05,0,3.62,1.44,24.75,15.6375,14.05,1.525,0.9,3.7625,17.675,0,10.15,10.2875,56.3,15,7,2,1,
Random,2013,1721,NA,NA,238.1399994,NO,33.05,23.85,21.84,23.05555556,25,4.572222222,11.93888889,2.155555556,2.75,3.683333333,40.93333333,0,2.011111111,1.016666667,35.43888889,29.11111111,15.5,36.9,28.6,59,39.5,0.72,7.35,2.05,3.62,0.61,36.15,0,0,1.22,30.65,9.3875,17.675,2.2875,1.6625,7.525,46.9125,0,4.525,0.7625,41.425,17,7,3,1,
Random,2013,1722,NA,NA,275.9400024,YES,10.95,10.95,25,25,23.75,0,14.43888889,3.55,11.8,1.794444444,27.6,0,4.911111111,2.872222222,29.55,25,21.5,13.5,13.5,32,32,0,19.25,2.55,17.62,0.22,14.14,0,8.12,4.84,26.65,0,8.425,4.8,4.525,3.7625,44.425,0,0.9,0.4125,33.175,7,4,2,0,
Random,2013,1723,NA,NA,300.2900085,YES,31.2,31.2,32.95652174,32.95652174,32.5,4.172222222,19.88333333,5.438888889,15.14444444,5.25,18.76111111,0,2.35,5.755555556,42.60555556,36.77777778,14.44444444,40.6,40.6,52.5,52.5,7.51,17.15,5.45,20.63,8.23,23.14,0,3.62,6.63,57.55,0,23.3,5.425,8.2875,1.525,13.2875,0,0.7625,4.6625,23.925,17,8,2,1,
Random,2013,1724,NA,NA,307.5599976,YES,24.1,24.1,44.08333333,44.08333333,17.5,0,6.494444444,7.105555556,2.872222222,0.122222222,24.70555556,0,1.672222222,0.922222222,61.49444444,23.625,14.125,20.2,20.2,47.5,47.5,0,5.45,2.05,1.44,0.11,43.14,0,0,0.83,45.65,0,7.8,13.425,4.6625,0.1375,1.6625,0,3.7625,1.0375,81.3,8,6,3,2,
Random,2013,1725,NA,NA,309.9200134,YES,17.1,8.45,25.5,17.14285714,20,0.061111111,18.82777778,11.6,5.694444444,2.011111111,19.82222222,0,1.672222222,2.872222222,47.88333333,21.55555556,21.77777778,19.6,6.3,34.5,1.25,0.11,7.85,9.64,4.23,3.01,16.54,0,0,1.44,67.55,0,32.55,14.05,7.525,0.7625,23.925,0,3.7625,4.6625,23.3,9,6,5,3,
